period,State,Sales,Price
10/1/1991,PA,8953402,8.3
10/1/1991,RI,506586,9.96
10/1/1991,SC,4650774,5.45
10/1/1991,SD,483684,6.24
10/1/1991,TN,5955565,5.22
10/1/1991,TX,19306727,6.27
10/1/1991,UT,1300981,5.38
10/1/1991,VA,5620853,6.12
10/1/1991,VT,375275,7.61
10/1/1991,WA,7049117,3.21
10/1/1991,WI,4191404,5.42
10/1/1991,WV,1853600,4.97
10/1/1991,WY,968267,4.33
9/1/1991,AK,321568,9.79
9/1/1991,AL,5546455,5.78
9/1/1991,AR,2832530,7.13
9/1/1991,AZ,4245106,8.37
9/1/1991,CA,18827432,10.2
9/1/1991,CO,2635395,5.91
9/1/1991,CT,2286383,9.59
9/1/1991,DC,990992,7.46
9/1/1991,DE,775171,7.23
9/1/1991,FL,14384523,7.04
9/1/1991,GA,7406997,6.68
9/1/1991,HI,797924,8.7
9/1/1991,IA,2630324,6.05
9/1/1991,ID,1433498,3.8
9/1/1991,IL,10574598,8.35
9/1/1991,IN,6654720,5.2
9/1/1991,KS,2710820,6.43
9/1/1991,KY,5453493,4.43
9/1/1991,LA,6325661,5.91
9/1/1991,MA,3728746,9.99
9/1/1991,MD,4312362,7.86
9/1/1991,ME,928727,8.29
9/1/1991,MI,7355959,7.18
9/1/1991,MN,4187173,5.77
9/1/1991,MO,4887494,6.4
9/1/1991,MS,3226669,6.04
9/1/1991,MT,1045645,3.81
9/1/1991,NC,8067887,6.72
9/1/1991,ND,563880,6.16
9/1/1991,NE,1675208,5.73
9/1/1991,NH,722746,9.82
9/1/1991,NJ,5489719,9.77
9/1/1991,NM,1200414,7.13
9/1/1991,NV,1471013,6.08
9/1/1991,NY,11474243,10.55
9/1/1991,OH,12181556,6.33
9/1/1991,OK,3637177,6.35
9/1/1991,OR,3312352,4.21
9/1/1991,PA,9544539,8.18
9/1/1991,RI,555200,10.42
9/1/1991,SC,5249172,5.68
9/1/1991,SD,589747,6.38
9/1/1991,TN,7035592,5.2
9/1/1991,TX,23731705,6.37
9/1/1991,UT,1300802,5.33
9/1/1991,VA,6097880,6.3
9/1/1991,VT,354122,7.57
9/1/1991,WA,6809152,3.13
9/1/1991,WI,4182907,5.38
9/1/1991,WV,1851097,4.84
9/1/1991,WY,887011,4.2
8/1/1991,AK,315962,9.75
8/1/1991,AL,6118728,5.92
8/1/1991,AR,3044779,7.31
8/1/1991,AZ,4352862,8.44
8/1/1991,CA,18850394,10.36
8/1/1991,CO,2684850,5.08
8/1/1991,CT,2361578,9.6
8/1/1991,DC,1008679,7.65
8/1/1991,DE,832715,7.03
8/1/1991,FL,14592627,7.04
8/1/1991,GA,8397820,6.76
8/1/1991,HI,757115,8.86
8/1/1991,IA,2716330,6.57
8/1/1991,ID,1685209,3.75
8/1/1991,IL,10513956,8.48
8/1/1991,IN,7078720,5.33
8/1/1991,KS,2914098,6.95
8/1/1991,KY,5839644,4.63
8/1/1991,LA,6608496,6.02
8/1/1991,MA,3831199,9.91
8/1/1991,MD,5066561,8.01
8/1/1991,ME,968283,8.04
8/1/1991,MI,7674705,7.18
8/1/1991,MN,4160059,5.95
8/1/1991,MO,5604499,7.41
8/1/1991,MS,3472045,5.94
8/1/1991,MT,1120623,3.75
8/1/1991,NC,8936977,6.76
8/1/1991,ND,549453,6.11
8/1/1991,NE,1895167,5.82
8/1/1991,NH,755547,9.66
8/1/1991,NJ,6379321,9.93
8/1/1991,NM,1218436,7.33
8/1/1991,NV,1737161,5.71
8/1/1991,NY,11859955,10.54
8/1/1991,OH,12727434,6.35
8/1/1991,OK,4171851,6.57
8/1/1991,OR,3475575,4.02
8/1/1991,PA,10134034,8.3
8/1/1991,RI,537287,10.97
8/1/1991,SC,5629161,5.78
8/1/1991,SD,622461,6.33
8/1/1991,TN,7436083,5.18
8/1/1991,TX,24343750,6.4
8/1/1991,UT,1423630,5.45
8/1/1991,VA,7074295,6.15
8/1/1991,VT,376870,7.68
8/1/1991,WA,6857485,3.06
8/1/1991,WI,4575315,5.52
8/1/1991,WV,2001890,4.86
8/1/1991,WY,969705,4.16
7/1/1991,AK,317751,9.92
7/1/1991,AL,5979909,5.9
7/1/1991,AR,2969259,7.19
7/1/1991,AZ,4114670,8.5
7/1/1991,CA,18215789,10.19
7/1/1991,CO,2664784,6.35
7/1/1991,CT,2405394,9.49
7/1/1991,DC,1002855,7.67
7/1/1991,DE,785517,7.15
7/1/1991,FL,13903522,7.09
7/1/1991,GA,8248159,6.85
7/1/1991,HI,732615,8.65
7/1/1991,IA,2901078,6.6
7/1/1991,ID,1915019,3.69
7/1/1991,IL,11297724,8.85
7/1/1991,IN,7332225,5.39
7/1/1991,KS,3034192,6.89
7/1/1991,KY,5898850,4.66
7/1/1991,LA,6344792,6.32
7/1/1991,MA,3781382,10.02
7/1/1991,MD,4945537,7.99
7/1/1991,ME,920574,7.84
7/1/1991,MI,7773358,7.27
7/1/1991,MN,4287616,5.91
7/1/1991,MO,5660558,7.49
7/1/1991,MS,3326010,5.97
7/1/1991,MT,1066803,3.7
7/1/1991,NC,8768650,6.89
7/1/1991,ND,518409,6.18
7/1/1991,NE,1932781,6
7/1/1991,NH,709299,9.65
7/1/1991,NJ,6345568,9.97
7/1/1991,NM,1247848,7.3
7/1/1991,NV,1740444,5.52
7/1/1991,NY,11640538,10.56
7/1/1991,OH,13215545,6.45
7/1/1991,OK,4242866,6.43
7/1/1991,OR,3377416,4.07
7/1/1991,PA,10072591,8.3
7/1/1991,RI,535177,11.09
7/1/1991,SC,5454430,5.85
7/1/1991,SD,593483,6.53
7/1/1991,TN,7226887,5.25
7/1/1991,TX,23907355,6.2
7/1/1991,UT,1444199,5.32
7/1/1991,VA,7322821,6.23
7/1/1991,VT,361589,7.38
7/1/1991,WA,6887970,3.12
7/1/1991,WI,4545771,5.47
7/1/1991,WV,2017493,4.85
7/1/1991,WY,962520,4.2
6/1/1991,AK,312253,9.89
6/1/1991,AL,5482899,5.7
6/1/1991,AR,2600614,7.08
6/1/1991,AZ,3465620,8.27
6/1/1991,CA,17064178,9.68
6/1/1991,CO,2487887,6.31
6/1/1991,CT,2255239,9.52
6/1/1991,DC,952501,7.08
6/1/1991,DE,732179,7.23
6/1/1991,FL,13306049,7.07
6/1/1991,GA,7275342,6.95
6/1/1991,HI,690899,8.8
6/1/1991,IA,2702297,6.37
6/1/1991,ID,1514365,3.8
6/1/1991,IL,10377315,8.15
6/1/1991,IN,6824502,5.33
6/1/1991,KS,2518700,6.99
6/1/1991,KY,5653055,4.53
6/1/1991,LA,6019529,6.15
6/1/1991,MA,3581933,9.53
6/1/1991,MD,4390011,7.96
6/1/1991,ME,876566,7.83
6/1/1991,MI,7470497,7.28
6/1/1991,MN,4046689,5.83
6/1/1991,MO,5238125,7.49
6/1/1991,MS,2956219,6.04
6/1/1991,MT,1040309,3.82
6/1/1991,NC,8088033,6.39
6/1/1991,ND,505410,6.17
6/1/1991,NE,1660505,5.98
6/1/1991,NH,688055,9.52
6/1/1991,NJ,5699523,10
6/1/1991,NM,1183275,7.23
6/1/1991,NV,1474419,5.63
6/1/1991,NY,10868653,9.97
6/1/1991,OH,12559760,6.32
6/1/1991,OK,3661502,6.41
6/1/1991,OR,3232605,4.16
6/1/1991,PA,9667738,8.13
6/1/1991,RI,519947,10.42
6/1/1991,SC,4959353,5.72
6/1/1991,SD,504590,6.44
6/1/1991,TN,6824891,5.14
6/1/1991,TX,21941070,6.08
6/1/1991,UT,1286554,5.45
6/1/1991,VA,6275094,6.18
6/1/1991,VT,348947,7.28
6/1/1991,WA,7047980,3.24
6/1/1991,WI,4332249,5.47
6/1/1991,WV,1878781,4.75
6/1/1991,WY,931833,4.26
5/1/1991,AK,334171,9.95
5/1/1991,AL,5023137,5.51
5/1/1991,AR,2023378,6.55
5/1/1991,AZ,3104131,7.71
5/1/1991,CA,16188980,9.2
5/1/1991,CO,2440110,6.1
5/1/1991,CT,2054814,9.59
5/1/1991,DC,766723,5.29
5/1/1991,DE,627564,6.6
5/1/1991,FL,12408006,7.11
5/1/1991,GA,6759319,6.44
5/1/1991,HI,704610,8.69
5/1/1991,IA,2493555,5.89
5/1/1991,ID,1424810,3.8
5/1/1991,IL,8735549,7.63
5/1/1991,IN,6180016,5.37
5/1/1991,KS,2081314,6.58
5/1/1991,KY,5308476,4.29
5/1/1991,LA,5180344,5.97
5/1/1991,MA,3443933,9.54
5/1/1991,MD,3939748,6.23
5/1/1991,ME,816528,8.67
5/1/1991,MI,6849176,7.07
5/1/1991,MN,3777497,5.39
5/1/1991,MO,4361241,7.04
5/1/1991,MS,2533221,6
5/1/1991,MT,1025575,3.8
5/1/1991,NC,7211919,6.23
5/1/1991,ND,527993,5.91
5/1/1991,NE,1404383,5.38
5/1/1991,NH,671112,8.39
5/1/1991,NJ,5227823,9.45
5/1/1991,NM,1136226,7.12
5/1/1991,NV,1239661,5.36
5/1/1991,NY,9846281,9.4
5/1/1991,OH,11748560,6.14
5/1/1991,OK,3011253,5.6
5/1/1991,OR,3451918,4.15
5/1/1991,PA,9100548,8.13
5/1/1991,RI,482982,9.41
5/1/1991,SC,4430333,5.48
5/1/1991,SD,468447,6.26
5/1/1991,TN,5749805,5.16
5/1/1991,TX,18748212,6.11
5/1/1991,UT,1234793,5.45
5/1/1991,VA,6129512,5.28
5/1/1991,VT,372545,7.4
5/1/1991,WA,7448825,3.28
5/1/1991,WI,4232923,5.45
5/1/1991,WV,1858506,4.82
5/1/1991,WY,978034,4.12
4/1/1991,AK,352967,9.79
4/1/1991,AL,4540527,5.57
4/1/1991,AR,1931344,6.44
4/1/1991,AZ,2929766,7.51
4/1/1991,CA,15946229,8.89
4/1/1991,CO,2485311,5.67
4/1/1991,CT,2104384,9.39
4/1/1991,DC,744932,5.22
4/1/1991,DE,638656,6.61
4/1/1991,FL,10740730,7.15
4/1/1991,GA,5914724,6.22
4/1/1991,HI,668603,9.56
4/1/1991,IA,2212852,5.81
4/1/1991,ID,1325356,3.82
4/1/1991,IL,8522752,7.57
4/1/1991,IN,5618087,5.34
4/1/1991,KS,1963715,6.41
4/1/1991,KY,4796689,4.26
4/1/1991,LA,4556638,5.92
4/1/1991,MA,3553689,9.03
4/1/1991,MD,3652015,6
4/1/1991,ME,947443,7.95
4/1/1991,MI,6446826,7.28
4/1/1991,MN,3819309,5.15
4/1/1991,MO,3891286,6.05
4/1/1991,MS,2295200,6.06
4/1/1991,MT,1035110,4
4/1/1991,NC,6788697,6.19
4/1/1991,ND,564768,5.74
4/1/1991,NE,1293544,5.24
4/1/1991,NH,707997,8.37
4/1/1991,NJ,4693112,9.31
4/1/1991,NM,1106695,6.91
4/1/1991,NV,1171746,5.55
4/1/1991,NY,10007878,9.29
4/1/1991,OH,11084882,5.99
4/1/1991,OK,2715744,5.64
4/1/1991,OR,3670942,4.28
4/1/1991,PA,9290500,7.72
4/1/1991,RI,501154,9.58
4/1/1991,SC,4234208,5.41
4/1/1991,SD,500489,6.08
4/1/1991,TN,5714764,5.22
4/1/1991,TX,17180155,5.66
4/1/1991,UT,1231706,5.43
4/1/1991,VA,5308647,6.09
4/1/1991,VT,364705,7.53
4/1/1991,WA,8015348,3.41
4/1/1991,WI,3898791,5.47
4/1/1991,WV,1754004,4.76
4/1/1991,WY,905643,4.33
3/1/1991,AK,368409,9.7
3/1/1991,AL,4593883,5.56
3/1/1991,AR,2018083,6.41
3/1/1991,AZ,3039479,7.3
3/1/1991,CA,16280151,8.78
3/1/1991,CO,2604476,5.89
3/1/1991,CT,2227303,9.58
3/1/1991,DC,769932,5.17
3/1/1991,DE,674692,6.54
3/1/1991,FL,10478598,7.43
3/1/1991,GA,6036019,6.44
3/1/1991,HI,669329,10.12
3/1/1991,IA,2331664,5.82
3/1/1991,ID,1393454,3.88
3/1/1991,IL,9058552,7.01
3/1/1991,IN,5932348,5.37
3/1/1991,KS,1960725,6.36
3/1/1991,KY,5115923,4.38
3/1/1991,LA,4575003,5.83
3/1/1991,MA,3801870,8.83
3/1/1991,MD,4071900,5.93
3/1/1991,ME,1003031,9.05
3/1/1991,MI,6488432,7.37
3/1/1991,MN,3787265,5.18
3/1/1991,MO,4195503,5.93
3/1/1991,MS,2308951,5.98
3/1/1991,MT,1099932,4.54
3/1/1991,NC,7199589,6.33
3/1/1991,ND,622233,5.6
3/1/1991,NE,1357167,5.4
3/1/1991,NH,736941,8.36
3/1/1991,NJ,5085716,9.16
3/1/1991,NM,1100090,7.22
3/1/1991,NV,1222757,5.36
3/1/1991,NY,10559323,9.27
3/1/1991,OH,11925655,5.94
3/1/1991,OK,2793062,5.54
3/1/1991,OR,3721653,4.37
3/1/1991,PA,9780234,7.62
3/1/1991,RI,536739,9.74
3/1/1991,SC,4320370,5.63
3/1/1991,SD,532214,5.92
3/1/1991,TN,6229687,5.22
3/1/1991,TX,16257335,5.85
3/1/1991,UT,1275706,5.48
3/1/1991,VA,6044648,6.09
3/1/1991,VT,411402,9.08
3/1/1991,WA,8439053,3.6
3/1/1991,WI,4116442,5.5
3/1/1991,WV,1986662,4.8
3/1/1991,WY,1049626,4.23
2/1/1991,AK,393408,9.69
2/1/1991,AL,4591298,5.46
2/1/1991,AR,2105840,6.36
2/1/1991,AZ,3065723,7.23
2/1/1991,CA,16526395,8.76
2/1/1991,CO,2717631,6.15
2/1/1991,CT,2290010,9.47
2/1/1991,DC,781539,5.14
2/1/1991,DE,702825,6.6
2/1/1991,FL,10351941,7.45
2/1/1991,GA,6119171,6.34
2/1/1991,HI,625497,10.9
2/1/1991,IA,2424761,5.63
2/1/1991,ID,1376950,3.94
2/1/1991,IL,9576466,6.46
2/1/1991,IN,6040962,5.23
2/1/1991,KS,2084043,6.39
2/1/1991,KY,5092507,4.4
2/1/1991,LA,4598917,6.1
2/1/1991,MA,3911171,9.37
2/1/1991,MD,4277448,5.9
2/1/1991,ME,1038409,9.11
2/1/1991,MI,6551625,7.41
2/1/1991,MN,4032526,5.17
2/1/1991,MO,4395181,5.61
2/1/1991,MS,2426228,5.99
2/1/1991,MT,1085546,4.61
2/1/1991,NC,7402240,6.33
2/1/1991,ND,707803,5.49
2/1/1991,NE,1376733,5.21
2/1/1991,NH,800605,8.33
2/1/1991,NJ,4993542,9.17
2/1/1991,NM,1113642,7.19
2/1/1991,NV,1126513,5.89
2/1/1991,NY,10769085,9.42
2/1/1991,OH,11705231,5.99
2/1/1991,OK,2814492,5.47
2/1/1991,OR,3681170,4.36
2/1/1991,PA,9919512,7.57
2/1/1991,RI,556296,10.05
2/1/1991,SC,4495892,5.62
2/1/1991,SD,569915,5.93
2/1/1991,TN,6761079,5.25
2/1/1991,TX,17694393,5.88
2/1/1991,UT,1275780,5.52
2/1/1991,VA,5951090,6.08
2/1/1991,VT,412811,10.35
2/1/1991,WA,8819476,3.57
2/1/1991,WI,3961485,5.39
2/1/1991,WV,2027683,4.7
2/1/1991,WY,1049470,4.21
1/1/1991,AK,430693,9.64
1/1/1991,AL,4988408,5.56
1/1/1991,AR,2377421,6.29
1/1/1991,AZ,3518584,7.01
1/1/1991,CA,17725275,8.58
1/1/1991,CO,2928589,5.93
1/1/1991,CT,2529735,9.24
1/1/1991,DC,810029,4.9
1/1/1991,DE,737973,6.23
1/1/1991,FL,10884048,7.35
1/1/1991,GA,6418932,6.49
1/1/1991,HI,680896,11.14
1/1/1991,IA,2721255,5.58
1/1/1991,ID,1704749,3.99
1/1/1991,IL,10297722,6.28
1/1/1991,IN,6782523,5.39
1/1/1991,KS,2371274,6.22
1/1/1991,KY,5631100,4.43
1/1/1991,LA,5080158,5.89
1/1/1991,MA,4181238,9.5
1/1/1991,MD,4429556,5.71
1/1/1991,ME,1056755,9.07
1/1/1991,MI,7340083,7.28
1/1/1991,MN,4610509,5.14
1/1/1991,MO,5132890,5.74
1/1/1991,MS,2593065,5.97
1/1/1991,MT,1309489,4.67
1/1/1991,NC,7719292,6.36
1/1/1991,ND,829396,5.31
1/1/1991,NE,1654079,4.96
1/1/1991,NH,818207,8.31
1/1/1991,NJ,5631230,9.05
1/1/1991,NM,1242104,7.06
1/1/1991,NV,1399880,5.6
1/1/1991,NY,11228026,9.52
1/1/1991,OH,13084018,5.84
1/1/1991,OK,3413834,4.9
1/1/1991,OR,4589480,4.25
1/1/1991,PA,10763787,7.63
1/1/1991,RI,592896,10.03
1/1/1991,SC,4619535,5.73
1/1/1991,SD,676234,5.74
1/1/1991,TN,6969333,5.21
1/1/1991,TX,20588421,5.55
1/1/1991,UT,1422608,5.66
1/1/1991,VA,6836378,6.12
1/1/1991,VT,476831,10.07
1/1/1991,WA,9606237,3.71
1/1/1991,WI,4500464,5.44
1/1/1991,WV,2239160,4.71
1/1/1991,WY,1033993,4.31
12/1/1990,AK,425892,9.24
12/1/1990,AL,4660186,5.59
12/1/1990,AR,2048625,6.31
12/1/1990,AZ,3243793,7.19
12/1/1990,CA,17188566,8.37
12/1/1990,CO,2658642,5.84
12/1/1990,CT,2300610,9.29
12/1/1990,DC,784277,4.83
12/1/1990,DE,649025,6.47
12/1/1990,FL,10518390,7.14
12/1/1990,GA,6168709,6.41
12/1/1990,HI,688475,10.96
12/1/1990,IA,2578311,5.53
12/1/1990,ID,1629303,3.97
12/1/1990,IL,9329883,6.67
12/1/1990,IN,6143640,5.45
12/1/1990,KS,2098881,6.33
12/1/1990,KY,5147014,4.31
12/1/1990,LA,4761128,5.79
12/1/1990,MA,3860821,9.09
12/1/1990,MD,4327390,5.68
12/1/1990,ME,990357,8.99
12/1/1990,MI,6706015,7.11
12/1/1990,MN,4062199,5.22
12/1/1990,MO,4476033,5.85
12/1/1990,MS,2399096,6.06
12/1/1990,MT,1252646,4.74
12/1/1990,NC,6961331,6.36
12/1/1990,ND,656276,5.58
12/1/1990,NE,1512895,5.33
12/1/1990,NH,744073,8.99
12/1/1990,NJ,5361112,8.91
12/1/1990,NM,1156949,7.12
12/1/1990,NV,1404987,5.17
12/1/1990,NY,10800671,9.43
12/1/1990,OH,12068714,5.83
12/1/1990,OK,3334027,5.09
12/1/1990,OR,4212845,4.41
12/1/1990,PA,9869786,7.66
12/1/1990,RI,548826,10.07
12/1/1990,SC,4188870,5.61
12/1/1990,SD,547292,6
12/1/1990,TN,6216882,5.26
12/1/1990,TX,17941179,5.52
12/1/1990,UT,1499646,5.56
12/1/1990,VA,6224505,6.01
12/1/1990,VT,429819,10.21
12/1/1990,WA,8619505,3.73
12/1/1990,WI,4216237,5.39
12/1/1990,WV,2054256,4.85
12/1/1990,WY,1232288,4.16
11/1/1990,AK,375976,9.78
11/1/1990,AL,4404786,5.54
11/1/1990,AR,2016353,6.4
11/1/1990,AZ,2978217,7.23
11/1/1990,CA,16697120,8.64
11/1/1990,CO,2520878,5.91
11/1/1990,CT,2112641,9.54
11/1/1990,DC,719727,4.75
11/1/1990,DE,643692,6.18
11/1/1990,FL,11351260,7.07
11/1/1990,GA,5748015,6.39
11/1/1990,HI,695204,10.63
11/1/1990,IA,2301139,5.63
11/1/1990,ID,1359194,3.81
11/1/1990,IL,8916135,6.61
11/1/1990,IN,5894882,5.28
11/1/1990,KS,1997261,6.18
11/1/1990,KY,4703756,4.32
11/1/1990,LA,4734914,5.73
11/1/1990,MA,3632329,9.12
11/1/1990,MD,3541835,5.89
11/1/1990,ME,933435,7.63
11/1/1990,MI,6577220,6.96
11/1/1990,MN,3751440,5.21
11/1/1990,MO,3947573,6.16
11/1/1990,MS,2398088,6.13
11/1/1990,MT,1142767,4.34
11/1/1990,NC,6715615,6.24
11/1/1990,ND,585139,5.73
11/1/1990,NE,1352971,5.21
11/1/1990,NH,724764,9.1
11/1/1990,NJ,5007874,8.88
11/1/1990,NM,1098150,6.91
11/1/1990,NV,1307903,5.17
11/1/1990,NY,10155440,9.17
11/1/1990,OH,11384068,5.94
11/1/1990,OK,3012976,5.06
11/1/1990,OR,3685808,4.33
11/1/1990,PA,8902459,7.68
11/1/1990,RI,520065,8.97
11/1/1990,SC,4106708,5.44
11/1/1990,SD,510639,6.1
11/1/1990,TN,5816814,5.25
11/1/1990,TX,17449268,5.82
11/1/1990,UT,1242607,5.45
11/1/1990,VA,5676262,6.02
11/1/1990,VT,400534,8.19
11/1/1990,WA,7385580,3.48
11/1/1990,WI,3936089,5.33
11/1/1990,WV,1849955,4.79
11/1/1990,WY,968658,4.3
10/1/1990,AK,334782,9.69
10/1/1990,AL,4893829,5.59
10/1/1990,AR,2260206,6.64
10/1/1990,AZ,3334812,8.09
10/1/1990,CA,18068330,9.28
10/1/1990,CO,2496892,5.91
10/1/1990,CT,2086619,9.47
10/1/1990,DC,813796,6.94
10/1/1990,DE,645169,6.17
10/1/1990,FL,13271421,7.07
10/1/1990,GA,6588692,6.29
10/1/1990,HI,730503,9.5
10/1/1990,IA,2451031,5.74
10/1/1990,ID,1369353,3.86
10/1/1990,IL,9149735,7.64
10/1/1990,IN,6011075,5.41
10/1/1990,KS,2164500,6.24
10/1/1990,KY,4810301,4.4
10/1/1990,LA,5438301,6.16
10/1/1990,MA,3508344,9.98
10/1/1990,MD,3706836,6.82
10/1/1990,ME,942623,7.26
10/1/1990,MI,6828893,7
10/1/1990,MN,3822146,5.19
10/1/1990,MO,4184491,6.09
10/1/1990,MS,2830170,6.29
10/1/1990,MT,1081574,3.82
10/1/1990,NC,7251612,6.42
10/1/1990,ND,500143,5.99
10/1/1990,NE,1384219,5.17
10/1/1990,NH,672661,9.09
10/1/1990,NJ,5055716,8.8
10/1/1990,NM,1105752,7.03
10/1/1990,NV,1201675,5.48
10/1/1990,NY,10482526,9.58
10/1/1990,OH,11550305,5.94
10/1/1990,OK,3558225,5.28
10/1/1990,OR,3399039,4.18
10/1/1990,PA,9112208,7.71
10/1/1990,RI,490371,9.24
10/1/1990,SC,4633198,5.43
10/1/1990,SD,479064,6.14
10/1/1990,TN,5964834,5.2
10/1/1990,TX,20459331,6.07
10/1/1990,UT,1223556,5.45
10/1/1990,VA,5753180,6
10/1/1990,VT,378011,7.55
10/1/1990,WA,7027113,3.36
10/1/1990,WI,4070040,5.35
10/1/1990,WV,1776386,4.89
10/1/1990,WY,952952,4.15
9/1/1990,AK,309217,9.56
9/1/1990,AL,5685054,5.7
9/1/1990,AR,2941542,7.12
9/1/1990,AZ,4068493,8.21
9/1/1990,CA,19106608,9.36
9/1/1990,CO,2595878,5.73
9/1/1990,CT,2303869,9.15
9/1/1990,DC,931140,7.25
9/1/1990,DE,754989,6.94
9/1/1990,FL,13904835,7.03
9/1/1990,GA,7689482,6.77
9/1/1990,HI,712074,7.95
9/1/1990,IA,2610544,6.46
9/1/1990,ID,1441164,3.74
9/1/1990,IL,10270164,8.46
9/1/1990,IN,6536057,5.29
9/1/1990,KS,2834192,6.43
9/1/1990,KY,5084706,4.69
9/1/1990,LA,6544544,6.14
9/1/1990,MA,3732512,9.54
9/1/1990,MD,4529957,7.48
9/1/1990,ME,942133,7.25
9/1/1990,MI,7241813,7.19
9/1/1990,MN,4082102,5.76
9/1/1990,MO,4922029,6.5
9/1/1990,MS,3249376,6.14
9/1/1990,MT,1029977,3.8
9/1/1990,NC,8594688,6.63
9/1/1990,ND,546742,6.06
9/1/1990,NE,1681399,5.73
9/1/1990,NH,737679,9.14
9/1/1990,NJ,5281441,9.48
9/1/1990,NM,1192589,7.06
9/1/1990,NV,1446035,5.9
9/1/1990,NY,11323227,9.98
9/1/1990,OH,11943587,6.22
9/1/1990,OK,4282192,5.99
9/1/1990,OR,3265840,4.13
9/1/1990,PA,9446426,7.97
9/1/1990,RI,554962,9.74
9/1/1990,SC,5357815,5.75
9/1/1990,SD,580029,6.31
9/1/1990,TN,7296570,5.3
9/1/1990,TX,24446100,6.09
9/1/1990,UT,1303062,5.45
9/1/1990,VA,5761743,6.16
9/1/1990,VT,351203,7.66
9/1/1990,WA,6812966,3.23
9/1/1990,WI,4164754,5.37
9/1/1990,WV,1864514,4.57
9/1/1990,WY,891429,4.16
8/1/1990,AK,318490,9.52
8/1/1990,AL,6044018,5.85
8/1/1990,AR,2762588,7.16
8/1/1990,AZ,4155597,8.32
8/1/1990,CA,20084696,9.67
8/1/1990,CO,2607900,5.98
8/1/1990,CT,2463182,9.05
8/1/1990,DC,942494,7.3
8/1/1990,DE,777567,6.96
8/1/1990,FL,14240638,7.04
8/1/1990,GA,8342116,6.87
8/1/1990,HI,740783,7.77
8/1/1990,IA,2748939,6.72
8/1/1990,ID,1678142,3.66
8/1/1990,IL,9926026,8.34
8/1/1990,IN,6672071,5.38
8/1/1990,KS,2689536,6.86
8/1/1990,KY,5379619,4.75
8/1/1990,LA,6290025,6.15
8/1/1990,MA,3989675,9.26
8/1/1990,MD,4696419,7.44
8/1/1990,ME,967145,7.25
8/1/1990,MI,7425045,7.14
8/1/1990,MN,4075351,5.58
8/1/1990,MO,5260517,7.13
8/1/1990,MS,3273680,6.15
8/1/1990,MT,1075595,3.58
8/1/1990,NC,8740762,6.64
8/1/1990,ND,523473,6.07
8/1/1990,NE,1804395,5.84
8/1/1990,NH,755000,9.12
8/1/1990,NJ,6186235,9.57
8/1/1990,NM,1202249,7.28
8/1/1990,NV,1682413,5.62
8/1/1990,NY,11746979,9.88
8/1/1990,OH,12616517,6.07
8/1/1990,OK,4292810,6.03
8/1/1990,OR,3384612,3.96
8/1/1990,PA,9936471,8
8/1/1990,RI,572406,9.76
8/1/1990,SC,5425974,5.76
8/1/1990,SD,574606,6.23
8/1/1990,TN,7123625,5.26
8/1/1990,TX,23054613,5.95
8/1/1990,UT,1390623,5.35
8/1/1990,VA,6787635,6.24
8/1/1990,VT,381437,7.49
8/1/1990,WA,6890724,3.19
8/1/1990,WI,4448339,5.38
8/1/1990,WV,1936135,4.75
8/1/1990,WY,1027545,4.12
7/1/1990,AK,311677,9.58
7/1/1990,AL,5801154,5.78
7/1/1990,AR,2890724,7.04
7/1/1990,AZ,4348465,8.51
7/1/1990,CA,19356389,9.68
7/1/1990,CO,2712421,6.03
7/1/1990,CT,2395754,9.01
7/1/1990,DC,974957,6.97
7/1/1990,DE,737649,7.05
7/1/1990,FL,13667600,7.03
7/1/1990,GA,8283166,7
7/1/1990,HI,718161,8.15
7/1/1990,IA,2681187,6.54
7/1/1990,ID,1882858,3.69
7/1/1990,IL,10193203,8.73
7/1/1990,IN,6696057,5.4
7/1/1990,KS,2914621,6.95
7/1/1990,KY,5298349,4.82
7/1/1990,LA,6475635,6.13
7/1/1990,MA,3762297,9.25
7/1/1990,MD,4683870,7.45
7/1/1990,ME,907781,7.27
7/1/1990,MI,7192271,7.2
7/1/1990,MN,4162597,5.58
7/1/1990,MO,5393164,7.15
7/1/1990,MS,3236915,6.12
7/1/1990,MT,1095487,3.57
7/1/1990,NC,8296006,6.68
7/1/1990,ND,516335,6.1
7/1/1990,NE,1814864,5.99
7/1/1990,NH,717370,9.16
7/1/1990,NJ,6118615,9.64
7/1/1990,NM,1242690,7.39
7/1/1990,NV,1728414,5.43
7/1/1990,NY,11317768,10.02
7/1/1990,OH,12367432,6.14
7/1/1990,OK,4527072,5.89
7/1/1990,OR,3419260,4.01
7/1/1990,PA,9544094,8
7/1/1990,RI,520554,9.99
7/1/1990,SC,5306664,5.81
7/1/1990,SD,565355,6.42
7/1/1990,TN,7254000,5.29
7/1/1990,TX,24877906,6.07
7/1/1990,UT,1380236,5.47
7/1/1990,VA,7045888,6.34
7/1/1990,VT,365582,7.59
7/1/1990,WA,6915860,3.21
7/1/1990,WI,4271203,5.41
7/1/1990,WV,1890068,4.84
7/1/1990,WY,812208,4.31
6/1/1990,AK,302017,9.66
6/1/1990,AL,5385998,5.86
6/1/1990,AR,2349973,7.13
6/1/1990,AZ,3666803,8.43
6/1/1990,CA,17514278,9.05
6/1/1990,CO,2421282,6.22
6/1/1990,CT,2122827,9.58
